order_id,order_date,customer_id,region,category,product_name,channel,quantity,unit_price,discount_amount,payment_method,is_returned
ORD-001471,2026-02-14,CUST-0351,광주,전자기기,키보드,mobile,4,320000,1000,bank_transfer,false
ORD-001472,2026-02-14,CUST-0126,대구,도서,네트워크실습,store,5,15000,0,card,false
ORD-001473,2026-02-14,CUST-0037,인천,전자기기,무선이어폰,mobile,5,150000,1000,point,false
ORD-001474,2026-02-14,CUST-0150,인천,스포츠,요가매트,mobile,4,12000,1000,card,false
ORD-001475,2026-02-14,CUST-0075,인천,패션,가방,mobile,4,129000,0,card,false
ORD-001476,2026-02-14,CUST-0073,경기,스포츠,덤벨,mobile,4,39000,5000,bank_transfer,false
ORD-001477,2026-02-14,CUST-0386,경기,패션,티셔츠,mobile,1,89000,1000,point,false
ORD-001478,2026-02-14,CUST-0291,부산,패션,가방,store,4,89000,5000,card,false
ORD-001479,2026-02-14,CUST-0289,부산,도서,파이썬기초,store,1,28000,0,point,false
ORD-001480,2026-02-14,CUST-0345,부산,패션,운동화,web,4,89000,5000,bank_transfer,false
ORD-001481,2026-02-14,CUST-0015,인천,도서,보안개론,web,3,35000,5000,point,false
ORD-001482,2026-02-14,CUST-0382,인천,도서,클라우드입문,store,3,28000,5000,coupon,true
ORD-001483,2026-02-14,CUST-0161,광주,생활용품,텀블러,mobile,2,23000,2000,coupon,true
ORD-001484,2026-02-14,CUST-0008,대전,생활용품,텀블러,web,2,37000,1000,point,false
ORD-001485,2026-02-14,CUST-0312,인천,도서,보안개론,store,2,22000,0,card,false
ORD-001486,2026-02-15,CUST-0431,대전,도서,보안개론,store,4,35000,2000,bank_transfer,false
ORD-001487,2026-02-15,CUST-0488,부산,스포츠,덤벨,store,1,39000,1000,card,false
ORD-001488,2026-02-15,CUST-0127,경기,패션,티셔츠,mobile,4,19000,2000,bank_transfer,true
ORD-001489,2026-02-15,CUST-0312,부산,스포츠,덤벨,store,4,24000,0,point,false
ORD-001490,2026-02-15,CUST-0032,경기,전자기기,키보드,web,2,25000,2000,bank_transfer,false
ORD-001491,2026-02-15,CUST-0164,인천,식품,비타민음료,store,1,26000,2000,card,false
ORD-001492,2026-02-15,CUST-0102,서울,도서,네트워크실습,store,4,15000,0,bank_transfer,false
ORD-001493,2026-02-15,CUST-0221,인천,식품,비타민음료,web,5,18000,0,coupon,true
ORD-001494,2026-02-15,CUST-0308,부산,스포츠,덤벨,mobile,1,59000,0,bank_transfer,false
ORD-001495,2026-02-15,CUST-0128,부산,패션,가방,mobile,3,89000,0,point,true
ORD-001496,2026-02-15,CUST-0164,광주,스포츠,러닝벨트,mobile,2,12000,1000,coupon,false
ORD-001497,2026-02-15,CUST-0049,인천,도서,파이썬기초,mobile,4,15000,5000,point,false
ORD-001498,2026-02-15,CUST-0158,광주,스포츠,덤벨,mobile,1,24000,0,point,false
ORD-001499,2026-02-15,CUST-0293,대전,식품,비타민음료,web,3,6000,2000,point,false
ORD-001500,2026-02-15,CUST-0340,경기,도서,파이썬기초,mobile,2,35000,0,coupon,true
ORD-001501,2026-02-15,CUST-0479,인천,스포츠,러닝벨트,mobile,2,39000,0,point,false
ORD-001502,2026-02-15,CUST-0231,부산,도서,보안개론,mobile,3,28000,5000,coupon,false
ORD-001503,2026-02-15,CUST-0331,인천,생활용품,수납박스,web,1,37000,1000,coupon,false
ORD-001504,2026-02-15,CUST-0151,인천,패션,티셔츠,mobile,2,49000,5000,card,false
ORD-001505,2026-02-15,CUST-0379,경기,패션,가방,web,3,129000,2000,coupon,true
ORD-001506,2026-02-15,CUST-0371,대구,패션,티셔츠,store,2,19000,0,coupon,false
ORD-001507,2026-02-15,CUST-0301,대구,전자기기,모니터,web,2,150000,0,card,true
ORD-001508,2026-02-15,CUST-0473,부산,전자기기,마우스,web,5,79000,0,coupon,false
ORD-001509,2026-02-15,CUST-0302,부산,도서,클라우드입문,store,4,28000,0,bank_transfer,false
ORD-001510,2026-02-15,CUST-0280,인천,식품,커피,store,2,26000,0,point,true
ORD-001511,2026-02-15,CUST-0491,인천,식품,견과류,mobile,2,6000,0,coupon,false
ORD-001512,2026-02-15,CUST-0236,부산,스포츠,덤벨,mobile,3,24000,1000,bank_transfer,false
ORD-001513,2026-02-15,CUST-0072,서울,스포츠,운동밴드,store,5,39000,5000,coupon,false
ORD-001514,2026-02-15,CUST-0468,광주,생활용품,청소도구,mobile,1,37000,2000,card,false
ORD-001515,2026-02-15,CUST-0252,부산,식품,비타민음료,store,5,6000,0,point,true
ORD-001516,2026-02-15,CUST-0400,서울,스포츠,요가매트,store,5,12000,0,bank_transfer,true
ORD-001517,2026-02-15,CUST-0385,서울,식품,커피,store,5,26000,5000,coupon,false
ORD-001518,2026-02-15,CUST-0038,경기,패션,가방,store,2,129000,5000,point,false
ORD-001519,2026-02-15,CUST-0004,광주,생활용품,청소도구,mobile,4,9000,2000,card,false
ORD-001520,2026-02-15,CUST-0439,경기,전자기기,키보드,store,4,79000,0,point,false
ORD-001521,2026-02-15,CUST-0079,경기,식품,비타민음료,web,5,11000,0,bank_transfer,true
ORD-001522,2026-02-15,CUST-0484,인천,패션,운동화,web,1,19000,2000,bank_transfer,true
ORD-001523,2026-02-15,CUST-0337,경기,식품,견과류,web,3,6000,0,point,false
ORD-001524,2026-02-15,CUST-0014,경기,도서,네트워크실습,mobile,2,28000,0,card,false
ORD-001525,2026-02-15,CUST-0229,대구,생활용품,수납박스,mobile,2,37000,1000,bank_transfer,false
ORD-001526,2026-02-16,CUST-0371,광주,생활용품,수납박스,web,2,9000,2000,bank_transfer,true
ORD-001527,2026-02-16,CUST-0213,경기,도서,클라우드입문,web,5,35000,0,card,false
ORD-001528,2026-02-16,CUST-0484,대구,식품,견과류,web,3,26000,2000,card,false
ORD-001529,2026-02-16,CUST-0485,부산,생활용품,청소도구,web,1,37000,0,coupon,false
ORD-001530,2026-02-16,CUST-0449,대구,스포츠,운동밴드,web,1,24000,5000,point,false
ORD-001531,2026-02-16,CUST-0290,서울,스포츠,운동밴드,web,2,12000,0,bank_transfer,false
ORD-001532,2026-02-16,CUST-0444,대전,도서,네트워크실습,store,1,15000,2000,point,false
ORD-001533,2026-02-16,CUST-0480,광주,패션,가방,web,4,49000,0,bank_transfer,false
ORD-001534,2026-02-16,CUST-0157,대구,패션,티셔츠,store,1,49000,1000,point,false
ORD-001535,2026-02-16,CUST-0456,대구,패션,자켓,web,1,19000,0,bank_transfer,false
ORD-001536,2026-02-16,CUST-0087,경기,생활용품,수납박스,web,5,37000,5000,card,true
ORD-001537,2026-02-16,CUST-0496,대구,패션,운동화,mobile,4,19000,0,coupon,false
ORD-001538,2026-02-16,CUST-0160,대구,식품,비타민음료,mobile,5,11000,5000,point,false
ORD-001539,2026-02-16,CUST-0245,대구,도서,보안개론,store,5,28000,5000,bank_transfer,false
ORD-001540,2026-02-16,CUST-0381,서울,도서,파이썬기초,store,2,22000,0,coupon,false
ORD-001541,2026-02-16,CUST-0374,대전,패션,티셔츠,mobile,2,49000,0,point,false
ORD-001542,2026-02-16,CUST-0192,대전,스포츠,러닝벨트,web,2,39000,0,card,false
ORD-001543,2026-02-16,CUST-0074,대전,스포츠,러닝벨트,web,2,12000,0,bank_transfer,false
ORD-001544,2026-02-16,CUST-0248,인천,도서,네트워크실습,mobile,1,28000,2000,bank_transfer,false
ORD-001545,2026-02-16,CUST-0135,광주,스포츠,러닝벨트,mobile,2,59000,1000,card,true
ORD-001546,2026-02-16,CUST-0175,인천,스포츠,운동밴드,mobile,3,39000,0,coupon,false
ORD-001547,2026-02-16,CUST-0401,부산,스포츠,요가매트,mobile,5,39000,0,card,false
ORD-001548,2026-02-16,CUST-0062,광주,식품,간편식,store,2,6000,1000,point,false
ORD-001549,2026-02-16,CUST-0482,서울,도서,보안개론,store,4,28000,1000,bank_transfer,true
ORD-001550,2026-02-16,CUST-0376,대전,생활용품,텀블러,mobile,2,15000,0,bank_transfer,false
ORD-001551,2026-02-16,CUST-0086,부산,식품,커피,web,5,18000,0,card,true
ORD-001552,2026-02-17,CUST-0440,경기,도서,파이썬기초,mobile,5,22000,2000,card,false
ORD-001553,2026-02-17,CUST-0240,부산,생활용품,책상조명,web,5,37000,1000,point,false
ORD-001554,2026-02-17,CUST-0107,대전,전자기기,무선이어폰,store,5,79000,5000,card,false
ORD-001555,2026-02-17,CUST-0392,인천,전자기기,모니터,web,2,45000,1000,coupon,false
ORD-001556,2026-02-17,CUST-0428,부산,도서,네트워크실습,web,5,35000,0,bank_transfer,false
ORD-001557,2026-02-17,CUST-0484,대전,패션,운동화,web,1,129000,5000,bank_transfer,true
ORD-001558,2026-02-17,CUST-0267,부산,생활용품,텀블러,store,3,23000,0,card,false
ORD-001559,2026-02-17,CUST-0278,대전,스포츠,러닝벨트,store,4,24000,0,coupon,false
ORD-001560,2026-02-17,CUST-0430,부산,도서,클라우드입문,web,3,28000,0,coupon,false
ORD-001561,2026-02-17,CUST-0053,서울,생활용품,텀블러,store,3,37000,0,point,true
ORD-001562,2026-02-17,CUST-0443,인천,도서,네트워크실습,mobile,4,35000,0,point,false
ORD-001563,2026-02-17,CUST-0007,서울,패션,자켓,store,3,129000,0,coupon,false
ORD-001564,2026-02-17,CUST-0054,인천,도서,네트워크실습,store,5,22000,1000,coupon,false
ORD-001565,2026-02-17,CUST-0303,인천,식품,비타민음료,store,1,26000,2000,card,false
ORD-001566,2026-02-17,CUST-0345,대전,식품,커피,store,2,6000,0,coupon,true
ORD-001567,2026-02-17,CUST-0443,광주,생활용품,수납박스,web,4,23000,1000,coupon,true
ORD-001568,2026-02-17,CUST-0013,대전,스포츠,러닝벨트,mobile,2,12000,2000,card,false
ORD-001569,2026-02-17,CUST-0420,대전,패션,가방,mobile,4,19000,0,point,false
ORD-001570,2026-02-17,CUST-0358,대전,도서,보안개론,mobile,1,35000,0,bank_transfer,false
ORD-001571,2026-02-17,CUST-0439,서울,도서,보안개론,mobile,3,35000,0,point,false
ORD-001572,2026-02-17,CUST-0328,대구,식품,간편식,mobile,3,18000,0,coupon,false
ORD-001573,2026-02-17,CUST-0180,부산,스포츠,덤벨,mobile,2,59000,0,point,false
ORD-001574,2026-02-17,CUST-0298,부산,도서,파이썬기초,store,1,28000,0,point,false
ORD-001575,2026-02-17,CUST-0102,서울,식품,간편식,web,5,26000,5000,coupon,false
ORD-001576,2026-02-17,CUST-0069,대구,패션,운동화,web,5,89000,0,point,false
ORD-001577,2026-02-17,CUST-0126,광주,식품,커피,web,2,18000,1000,point,false
ORD-001578,2026-02-17,CUST-0226,대전,전자기기,모니터,web,2,45000,0,bank_transfer,false
ORD-001579,2026-02-17,CUST-0430,대구,전자기기,마우스,mobile,1,45000,2000,bank_transfer,false
ORD-001580,2026-02-17,CUST-0362,인천,생활용품,텀블러,mobile,5,37000,1000,point,false
ORD-001581,2026-02-17,CUST-0183,서울,생활용품,책상조명,store,2,23000,0,bank_transfer,true
ORD-001582,2026-02-17,CUST-0275,부산,패션,운동화,web,1,49000,2000,bank_transfer,false
ORD-001583,2026-02-17,CUST-0429,서울,스포츠,운동밴드,mobile,4,24000,0,coupon,true
ORD-001584,2026-02-17,CUST-0230,광주,생활용품,청소도구,store,2,9000,0,card,true
ORD-001585,2026-02-17,CUST-0034,대전,패션,가방,mobile,1,49000,5000,point,false
ORD-001586,2026-02-17,CUST-0203,경기,스포츠,요가매트,store,4,59000,5000,coupon,false
ORD-001587,2026-02-17,CUST-0485,대구,패션,자켓,web,2,89000,2000,point,true
ORD-001588,2026-02-17,CUST-0397,서울,전자기기,USB허브,store,3,25000,2000,card,false
ORD-001589,2026-02-17,CUST-0397,인천,식품,비타민음료,web,2,11000,0,bank_transfer,true
ORD-001590,2026-02-17,CUST-0485,대구,전자기기,모니터,store,3,25000,0,coupon,false
ORD-001591,2026-02-17,CUST-0050,부산,생활용품,청소도구,mobile,2,37000,0,bank_transfer,false
ORD-001592,2026-02-17,CUST-0134,대구,스포츠,러닝벨트,web,4,39000,0,bank_transfer,false
ORD-001593,2026-02-18,CUST-0132,서울,스포츠,요가매트,store,4,39000,0,card,true
ORD-001594,2026-02-18,CUST-0494,광주,식품,커피,web,1,18000,0,card,false
ORD-001595,2026-02-18,CUST-0192,인천,패션,가방,web,1,89000,2000,bank_transfer,true
ORD-001596,2026-02-18,CUST-0050,인천,도서,네트워크실습,store,5,22000,0,bank_transfer,false
ORD-001597,2026-02-18,CUST-0260,경기,식품,견과류,mobile,4,11000,5000,card,false
ORD-001598,2026-02-18,CUST-0179,대전,식품,커피,web,3,6000,0,bank_transfer,false
ORD-001599,2026-02-18,CUST-0472,부산,전자기기,모니터,mobile,5,45000,0,coupon,true
ORD-001600,2026-02-18,CUST-0073,경기,생활용품,수납박스,mobile,3,9000,0,bank_transfer,false
ORD-001601,2026-02-18,CUST-0051,인천,생활용품,수납박스,store,1,23000,1000,card,true
ORD-001602,2026-02-18,CUST-0145,부산,스포츠,운동밴드,web,5,59000,5000,coupon,false
ORD-001603,2026-02-18,CUST-0043,대구,도서,보안개론,web,4,35000,1000,coupon,false
ORD-001604,2026-02-18,CUST-0157,대구,전자기기,마우스,mobile,4,320000,2000,card,false
ORD-001605,2026-02-18,CUST-0383,광주,식품,커피,store,1,11000,0,bank_transfer,true
ORD-001606,2026-02-18,CUST-0495,부산,스포츠,운동밴드,mobile,5,12000,0,bank_transfer,false
ORD-001607,2026-02-18,CUST-0261,부산,패션,티셔츠,store,5,129000,2000,card,false
ORD-001608,2026-02-18,CUST-0038,대전,도서,클라우드입문,web,2,35000,0,coupon,false
ORD-001609,2026-02-18,CUST-0474,부산,도서,클라우드입문,web,4,15000,0,bank_transfer,false
ORD-001610,2026-02-18,CUST-0470,인천,스포츠,운동밴드,mobile,4,24000,0,card,false
ORD-001611,2026-02-18,CUST-0452,대구,도서,파이썬기초,store,5,22000,5000,point,false
ORD-001612,2026-02-18,CUST-0194,부산,도서,보안개론,web,1,35000,1000,coupon,false
ORD-001613,2026-02-18,CUST-0066,대전,패션,티셔츠,store,1,129000,5000,bank_transfer,false
ORD-001614,2026-02-18,CUST-0094,광주,전자기기,무선이어폰,mobile,2,25000,1000,bank_transfer,false
ORD-001615,2026-02-18,CUST-0146,인천,스포츠,운동밴드,store,3,59000,2000,point,false
ORD-001616,2026-02-18,CUST-0434,대구,전자기기,무선이어폰,web,2,150000,0,bank_transfer,true
ORD-001617,2026-02-18,CUST-0118,서울,식품,커피,mobile,4,26000,0,bank_transfer,false
ORD-001618,2026-02-18,CUST-0225,대전,전자기기,무선이어폰,web,4,45000,2000,coupon,false
ORD-001619,2026-02-18,CUST-0023,광주,식품,커피,web,2,11000,5000,bank_transfer,false
ORD-001620,2026-02-18,CUST-0462,대전,패션,자켓,web,3,49000,1000,coupon,false
ORD-001621,2026-02-18,CUST-0095,대전,생활용품,텀블러,web,5,23000,0,point,false
ORD-001622,2026-02-18,CUST-0309,광주,스포츠,러닝벨트,mobile,4,12000,0,bank_transfer,false
ORD-001623,2026-02-18,CUST-0210,광주,도서,보안개론,store,1,15000,5000,card,false
ORD-001624,2026-02-19,CUST-0462,서울,스포츠,덤벨,store,3,39000,0,bank_transfer,false
ORD-001625,2026-02-19,CUST-0394,광주,전자기기,모니터,web,5,25000,0,bank_transfer,false
ORD-001626,2026-02-19,CUST-0480,광주,스포츠,요가매트,store,1,12000,5000,coupon,false
ORD-001627,2026-02-19,CUST-0314,부산,패션,가방,mobile,2,129000,5000,coupon,false
ORD-001628,2026-02-19,CUST-0074,부산,생활용품,텀블러,store,5,37000,0,bank_transfer,false
ORD-001629,2026-02-19,CUST-0222,인천,생활용품,책상조명,mobile,3,15000,5000,bank_transfer,false
ORD-001630,2026-02-19,CUST-0065,인천,전자기기,모니터,store,5,150000,0,point,false
ORD-001631,2026-02-19,CUST-0228,대구,도서,네트워크실습,mobile,4,35000,1000,point,false
ORD-001632,2026-02-19,CUST-0106,경기,패션,자켓,web,2,129000,5000,bank_transfer,true
ORD-001633,2026-02-19,CUST-0192,대전,식품,간편식,mobile,4,18000,2000,bank_transfer,false
ORD-001634,2026-02-19,CUST-0154,인천,생활용품,텀블러,store,1,37000,2000,coupon,false
ORD-001635,2026-02-19,CUST-0338,대구,전자기기,키보드,store,3,45000,2000,coupon,false
ORD-001636,2026-02-19,CUST-0342,경기,도서,네트워크실습,mobile,2,15000,1000,bank_transfer,true
ORD-001637,2026-02-19,CUST-0240,경기,스포츠,러닝벨트,store,2,24000,1000,bank_transfer,false
ORD-001638,2026-02-19,CUST-0011,서울,생활용품,책상조명,web,1,9000,0,point,false
ORD-001639,2026-02-19,CUST-0491,경기,전자기기,마우스,mobile,2,79000,5000,card,false
ORD-001640,2026-02-19,CUST-0149,부산,패션,자켓,web,4,129000,0,bank_transfer,false
ORD-001641,2026-02-19,CUST-0210,경기,도서,파이썬기초,store,1,35000,2000,coupon,true
ORD-001642,2026-02-19,CUST-0466,대구,스포츠,운동밴드,web,1,24000,5000,card,false
ORD-001643,2026-02-19,CUST-0393,서울,도서,네트워크실습,store,4,35000,1000,point,false
ORD-001644,2026-02-19,CUST-0177,부산,생활용품,텀블러,web,1,37000,1000,point,true
ORD-001645,2026-02-19,CUST-0470,경기,전자기기,키보드,web,5,45000,0,bank_transfer,false
ORD-001646,2026-02-19,CUST-0410,대구,스포츠,운동밴드,web,1,39000,0,coupon,true
ORD-001647,2026-02-19,CUST-0267,서울,도서,보안개론,mobile,2,28000,2000,point,false
ORD-001648,2026-02-19,CUST-0222,부산,도서,클라우드입문,web,3,22000,0,point,false
ORD-001649,2026-02-19,CUST-0067,인천,스포츠,러닝벨트,store,3,12000,2000,card,false
ORD-001650,2026-02-19,CUST-0195,대구,스포츠,요가매트,web,4,39000,0,point,false
ORD-001651,2026-02-19,CUST-0209,대전,스포츠,러닝벨트,mobile,3,39000,2000,bank_transfer,false
ORD-001652,2026-02-19,CUST-0043,대구,패션,자켓,store,4,49000,0,card,false
ORD-001653,2026-02-19,CUST-0125,서울,스포츠,운동밴드,web,1,12000,0,point,false
ORD-001654,2026-02-19,CUST-0005,대전,전자기기,키보드,web,2,320000,0,point,false
ORD-001655,2026-02-19,CUST-0324,인천,식품,커피,mobile,5,11000,5000,card,false
ORD-001656,2026-02-19,CUST-0096,서울,식품,커피,store,2,6000,0,card,false
ORD-001657,2026-02-19,CUST-0199,부산,전자기기,모니터,store,2,45000,0,bank_transfer,false
ORD-001658,2026-02-19,CUST-0241,부산,생활용품,텀블러,store,5,37000,5000,card,false
ORD-001659,2026-02-19,CUST-0135,경기,생활용품,텀블러,store,1,9000,0,bank_transfer,false
ORD-001660,2026-02-19,CUST-0388,경기,스포츠,요가매트,web,2,12000,0,coupon,false
ORD-001661,2026-02-19,CUST-0112,대구,스포츠,운동밴드,mobile,5,59000,5000,point,false
ORD-001662,2026-02-19,CUST-0034,서울,스포츠,덤벨,web,3,12000,0,coupon,false
ORD-001663,2026-02-20,CUST-0007,대전,스포츠,요가매트,store,1,59000,5000,card,false
ORD-001664,2026-02-20,CUST-0231,부산,패션,자켓,store,5,19000,0,coupon,false
ORD-001665,2026-02-20,CUST-0382,경기,패션,가방,web,4,89000,0,bank_transfer,true
ORD-001666,2026-02-20,CUST-0473,인천,전자기기,마우스,mobile,4,150000,1000,coupon,false
ORD-001667,2026-02-20,CUST-0215,서울,생활용품,청소도구,web,2,15000,5000,point,false
ORD-001668,2026-02-20,CUST-0406,인천,생활용품,텀블러,store,3,37000,0,bank_transfer,false
ORD-001669,2026-02-20,CUST-0242,경기,도서,파이썬기초,mobile,1,22000,0,point,false
ORD-001670,2026-02-20,CUST-0425,인천,도서,클라우드입문,store,4,35000,0,point,false
ORD-001671,2026-02-20,CUST-0222,대구,도서,파이썬기초,web,5,35000,5000,coupon,false
ORD-001672,2026-02-20,CUST-0362,대구,스포츠,요가매트,store,1,39000,0,point,false
ORD-001673,2026-02-20,CUST-0007,부산,도서,파이썬기초,store,2,35000,1000,bank_transfer,false
ORD-001674,2026-02-20,CUST-0067,광주,패션,자켓,mobile,5,129000,0,point,true
ORD-001675,2026-02-20,CUST-0033,서울,스포츠,운동밴드,mobile,3,24000,2000,point,false
ORD-001676,2026-02-20,CUST-0466,인천,생활용품,텀블러,mobile,3,15000,5000,coupon,false
ORD-001677,2026-02-20,CUST-0401,대전,패션,자켓,store,2,89000,0,bank_transfer,false
ORD-001678,2026-02-20,CUST-0456,서울,스포츠,덤벨,mobile,4,24000,2000,card,false
ORD-001679,2026-02-20,CUST-0237,광주,생활용품,텀블러,store,1,23000,2000,point,false
ORD-001680,2026-02-20,CUST-0187,인천,전자기기,모니터,web,2,150000,0,coupon,false
ORD-001681,2026-02-20,CUST-0248,광주,도서,파이썬기초,web,3,15000,0,point,true
ORD-001682,2026-02-20,CUST-0422,인천,패션,가방,store,5,89000,2000,bank_transfer,false
ORD-001683,2026-02-20,CUST-0269,인천,식품,커피,store,1,18000,5000,point,false
ORD-001684,2026-02-20,CUST-0105,경기,도서,네트워크실습,mobile,1,35000,0,card,false
ORD-001685,2026-02-20,CUST-0229,대전,전자기기,모니터,mobile,3,25000,1000,bank_transfer,false
ORD-001686,2026-02-20,CUST-0142,경기,식품,비타민음료,store,1,18000,0,coupon,false
ORD-001687,2026-02-20,CUST-0027,인천,패션,운동화,mobile,3,49000,0,coupon,false
ORD-001688,2026-02-20,CUST-0322,대구,패션,운동화,store,4,89000,2000,point,false
ORD-001689,2026-02-20,CUST-0166,광주,생활용품,텀블러,store,5,23000,0,card,false
ORD-001690,2026-02-20,CUST-0072,경기,식품,커피,web,4,11000,0,bank_transfer,false
ORD-001691,2026-02-20,CUST-0042,대구,스포츠,덤벨,mobile,3,12000,0,card,false
ORD-001692,2026-02-20,CUST-0356,경기,생활용품,청소도구,store,5,9000,1000,card,false
ORD-001693,2026-02-20,CUST-0123,서울,도서,네트워크실습,store,1,22000,0,card,false
ORD-001694,2026-02-21,CUST-0389,경기,스포츠,덤벨,web,1,59000,0,bank_transfer,false
ORD-001695,2026-02-21,CUST-0010,광주,식품,견과류,mobile,4,18000,5000,coupon,false
ORD-001696,2026-02-21,CUST-0302,서울,전자기기,모니터,web,1,320000,0,bank_transfer,false
ORD-001697,2026-02-21,CUST-0298,부산,식품,비타민음료,store,3,6000,5000,bank_transfer,false
ORD-001698,2026-02-21,CUST-0145,부산,생활용품,텀블러,store,5,15000,0,point,true
ORD-001699,2026-02-21,CUST-0172,경기,식품,비타민음료,mobile,2,11000,2000,point,false
ORD-001700,2026-02-21,CUST-0309,대전,생활용품,수납박스,store,4,23000,0,coupon,false
ORD-001701,2026-02-21,CUST-0381,인천,도서,파이썬기초,web,1,15000,1000,bank_transfer,false
ORD-001702,2026-02-21,CUST-0238,서울,식품,견과류,store,5,11000,0,bank_transfer,false
ORD-001703,2026-02-21,CUST-0007,경기,식품,견과류,web,5,11000,0,point,false
ORD-001704,2026-02-21,CUST-0309,인천,도서,네트워크실습,web,3,35000,1000,coupon,false
ORD-001705,2026-02-21,CUST-0453,서울,생활용품,책상조명,web,1,15000,2000,card,false
ORD-001706,2026-02-21,CUST-0374,광주,전자기기,마우스,web,3,25000,1000,card,false
ORD-001707,2026-02-21,CUST-0039,부산,전자기기,마우스,mobile,2,45000,1000,card,false
ORD-001708,2026-02-21,CUST-0234,인천,패션,티셔츠,web,3,19000,0,card,false
ORD-001709,2026-02-21,CUST-0045,대전,스포츠,요가매트,web,2,59000,0,coupon,false
ORD-001710,2026-02-21,CUST-0246,서울,식품,견과류,store,1,18000,5000,bank_transfer,true
ORD-001711,2026-02-21,CUST-0255,대구,도서,클라우드입문,mobile,4,35000,0,coupon,false
ORD-001712,2026-02-21,CUST-0369,대구,도서,클라우드입문,web,1,15000,0,point,false
ORD-001713,2026-02-21,CUST-0415,서울,전자기기,마우스,store,2,45000,5000,card,false
ORD-001714,2026-02-21,CUST-0147,부산,식품,비타민음료,web,2,26000,5000,point,false
ORD-001715,2026-02-22,CUST-0277,경기,생활용품,텀블러,mobile,3,23000,5000,point,true
ORD-001716,2026-02-22,CUST-0393,부산,생활용품,텀블러,web,3,37000,1000,coupon,false
ORD-001717,2026-02-22,CUST-0130,경기,스포츠,러닝벨트,mobile,4,39000,0,point,true
ORD-001718,2026-02-22,CUST-0456,서울,스포츠,러닝벨트,mobile,5,59000,5000,bank_transfer,false
ORD-001719,2026-02-22,CUST-0423,대전,식품,견과류,mobile,5,11000,0,card,false
ORD-001720,2026-02-22,CUST-0003,부산,생활용품,수납박스,store,5,9000,0,bank_transfer,true
ORD-001721,2026-02-22,CUST-0375,인천,스포츠,덤벨,mobile,4,39000,0,coupon,false
ORD-001722,2026-02-22,CUST-0353,인천,식품,비타민음료,web,5,11000,0,bank_transfer,false
ORD-001723,2026-02-22,CUST-0458,인천,스포츠,러닝벨트,store,2,24000,5000,card,false
ORD-001724,2026-02-22,CUST-0156,인천,생활용품,텀블러,web,3,9000,0,card,false
ORD-001725,2026-02-22,CUST-0107,경기,도서,클라우드입문,store,1,15000,0,card,false
ORD-001726,2026-02-22,CUST-0339,대구,전자기기,마우스,web,1,150000,1000,point,false
ORD-001727,2026-02-22,CUST-0318,광주,패션,가방,mobile,2,89000,0,card,false
ORD-001728,2026-02-22,CUST-0016,부산,스포츠,러닝벨트,store,4,12000,0,coupon,false
ORD-001729,2026-02-22,CUST-0486,대전,생활용품,수납박스,mobile,5,37000,2000,card,false
ORD-001730,2026-02-22,CUST-0279,서울,생활용품,수납박스,web,1,37000,1000,bank_transfer,false
ORD-001731,2026-02-22,CUST-0124,광주,스포츠,요가매트,mobile,4,59000,5000,card,false
ORD-001732,2026-02-22,CUST-0049,서울,패션,자켓,store,2,129000,2000,bank_transfer,false
ORD-001733,2026-02-22,CUST-0238,부산,식품,커피,store,1,26000,2000,coupon,false
ORD-001734,2026-02-22,CUST-0252,경기,식품,커피,mobile,5,18000,0,point,true
ORD-001735,2026-02-22,CUST-0057,대전,도서,클라우드입문,web,5,28000,0,card,false
ORD-001736,2026-02-22,CUST-0398,대전,도서,네트워크실습,store,2,35000,0,bank_transfer,false
ORD-001737,2026-02-22,CUST-0444,대전,생활용품,수납박스,store,2,23000,0,coupon,false
ORD-001738,2026-02-22,CUST-0068,대전,도서,네트워크실습,store,1,15000,0,card,false
ORD-001739,2026-02-22,CUST-0460,대전,생활용품,청소도구,mobile,4,23000,0,card,true
ORD-001740,2026-02-22,CUST-0360,대구,생활용품,청소도구,web,3,9000,1000,card,true
ORD-001741,2026-02-22,CUST-0471,경기,전자기기,마우스,web,4,79000,1000,card,true
ORD-001742,2026-02-22,CUST-0229,대전,전자기기,키보드,store,5,25000,0,point,false
ORD-001743,2026-02-22,CUST-0299,대구,식품,견과류,web,1,26000,5000,card,false
ORD-001744,2026-02-22,CUST-0006,부산,도서,파이썬기초,web,3,22000,0,card,false
ORD-001745,2026-02-22,CUST-0156,인천,전자기기,USB허브,web,5,79000,2000,point,false
ORD-001746,2026-02-22,CUST-0245,대구,도서,네트워크실습,web,2,22000,5000,card,false
ORD-001747,2026-02-22,CUST-0440,광주,도서,네트워크실습,web,2,15000,5000,card,false
ORD-001748,2026-02-22,CUST-0430,대전,생활용품,수납박스,mobile,2,15000,5000,bank_transfer,false
ORD-001749,2026-02-23,CUST-0015,경기,생활용품,수납박스,store,1,37000,0,point,false
ORD-001750,2026-02-23,CUST-0487,인천,생활용품,청소도구,store,2,15000,1000,coupon,true
ORD-001751,2026-02-23,CUST-0255,인천,스포츠,덤벨,web,5,24000,2000,coupon,false
ORD-001752,2026-02-23,CUST-0361,인천,식품,커피,web,1,26000,2000,card,false
ORD-001753,2026-02-23,CUST-0156,인천,패션,자켓,store,3,129000,1000,point,false
ORD-001754,2026-02-23,CUST-0356,광주,패션,가방,store,4,129000,5000,bank_transfer,true
